Date,Close/Last,Volume,Open,High,Low
03/01/2021,$43.79,34634553,$43.86,$44.19,$43.71
02/26/2021,$43.3067,42470794,$43.8267,$43.9367,$43.2867
02/25/2021,$43.9833,33324693,$44.3667,$44.67,$43.828
02/24/2021,$44.4033,46565735,$45.29,$45.3867,$44.35
02/23/2021,$45.1567,31300203,$45.7033,$45.7967,$45.02
02/22/2021,$45.8967,32106633,$45.9133,$46.1133,$45.4167
02/19/2021,$46.1133,36605974,$45.9333,$46.4733,$45.89
02/18/2021,$45.8867,96927400,$46.3333,$46.90,$45.8333
02/17/2021,$49.0667,26026698,$48.2167,$49.1667,$48.1667
02/16/2021,$48.5533,27891090,$48.6467,$48.7967,$48.31
02/12/2021,$48.1567,13423594,$48.0533,$48.2033,$47.89
02/11/2021,$48.0067,12791461,$48.0467,$48.3167,$47.9033
02/10/2021,$48.0433,18576959,$48.61,$48.6333,$47.8463
02/09/2021,$48.61,15907010,$48.1933,$48.7733,$48.1933
02/08/2021,$48.3433,15825353,$48.27,$48.5267,$48.1533
02/05/2021,$48.12,20451749,$47.82,$48.2833,$47.51
02/04/2021,$47.51,17346269,$47.2633,$47.7267,$47.0867
02/03/2021,$47.0667,14966797,$46.8867,$47.35,$46.8767
02/02/2021,$46.9233,27002367,$46.5867,$47.3833,$46.48
02/01/2021,$46.4233,25945092,$46.97,$47.1633,$46.3967
01/29/2021,$46.83,32509113,$47.7267,$47.9167,$46.7833
01/28/2021,$47.9167,22301624,$48.1533,$48.7533,$47.8767
01/27/2021,$47.9467,29910345,$48.9867,$49.2867,$47.85
01/26/2021,$49.17,15031487,$48.5433,$49.27,$48.49
01/25/2021,$48.7333,19031165,$48.4533,$48.75,$48.09
01/22/2021,$48.7767,19219358,$48.5333,$49.1133,$48.3733
01/21/2021,$48.2833,14349856,$48.4533,$48.5767,$48.07
01/20/2021,$48.5033,23775713,$47.8633,$48.5533,$47.63
01/19/2021,$47.7967,24123461,$48.2133,$48.3567,$47.5567
01/15/2021,$48.2133,35920474,$48.38,$48.6333,$47.8903
01/14/2021,$48.99,23017100,$49.2733,$49.3333,$48.6783
01/13/2021,$49.15,16069625,$49.5833,$49.69,$49.1433
01/12/2021,$49.6567,23373431,$49.6667,$49.9767,$49.44
01/11/2021,$49.0967,26347245,$48.6667,$49.33,$48.6667
01/08/2021,$48.8767,24478202,$48.96,$49.00,$48.6033
01/07/2021,$48.8833,20537915,$49.2067,$49.2533,$48.68
01/06/2021,$48.8867,21918908,$48.3633,$49.3667,$48.337
01/05/2021,$48.5833,26497962,$48.8667,$49.0233,$48.1633
01/04/2021,$48.8433,32182233,$48.10,$48.9633,$48.0933
